"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"32","17213369","Nbeal1","269198","neurobeachin like 1",0.248983926767361,8.48615067011053,1.39028619892987,0.191915361595122,0.56316021800282,-5.3497556513242
"33","17213428","Cyp20a1","77951","cytochrome P450, family 20, subfamily a, polypeptide 1",-0.140502814163083,9.3535996239816,-0.954807846399942,0.360175450577225,0.703787059493854,-5.82442657418312
"34","17213462","Cd28","12487","CD28 antigen",0.574792792792242,7.0234352795689,1.25233554945378,0.236404441132991,0.603266840163933,-5.51458628789124
"35","17213490","Icos","54167","inducible T cell co-stimulator",-0.132536458164047,5.80107577947055,-0.567094009693469,0.582031339893749,0.837585537311945,-6.11832040344953
"36","17213580","Eef1b2","55949","eukaryotic translation elongation factor 1 beta 2",0.121532386401279,11.0589074303741,0.595162983706782,0.563770790781028,0.8298650632848,-6.10166175450123
"37","17213608","Adam23","23792","a disintegrin and metallopeptidase domain 23",-0.242161666014669,5.451124685014,-0.637467624371792,0.536855420070849,0.813123262757781,-6.07513671385473
"38","17213702","Pikfyve","18711","phosphoinositide kinase, FYVE type zinc finger containing",0.00531713856222282,9.88824276403623,0.0427364745848059,0.966677047684744,0.989501175840201,-6.28428399682434
"39","17213990","Atic","108147","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase",-0.0640139420024193,7.77748457409663,-0.422482722380337,0.680808147583334,0.885981533128418,-6.1919857361692
"40","17214053","Xrcc5","22596","X-ray repair complementing defective repair in Chinese hamster cells 5",0.352026794204517,4.35955310184669,0.970022535430238,0.352869242568186,0.699792505900649,-5.81023543922799
"41","17214100","Rpl37a","19981","ribosomal protein L37a",0.348812986427329,6.49129354555505,1.30454549380833,0.218666218915235,0.588248458698327,-5.45365762755095
"42","17214197","Slc11a1","18173","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1",-0.271140154344852,11.6044616941652,-1.22532780001776,0.246026370413739,0.612659339226865,-5.54538096083188
"43","17214232","Mir26b","387219","microRNA 26b",-0.247927872380888,4.70302442043914,-0.754845055259752,0.466187187346967,0.773742676655576,-5.9928126046185
"44","17214368","Cyp27a1","104086","cytochrome P450, family 27, subfamily a, polypeptide 1",-0.482710907072043,7.32342952264325,-1.57355257727475,0.143876831702199,0.506226725880519,-5.11291230654569
"45","17214543","Gmppa","69080","GDP-mannose pyrophosphorylase A",-0.192875887029999,8.46360305443332,-1.44050429216768,0.177559647088897,0.549312757382449,-5.28678444164619
"46","17214622","Slc4a3","20536","solute carrier family 4 (anion exchanger), member 3",0.378088641272013,6.12373932318201,1.98763662210728,0.0723034432773188,0.39884476148386,-4.51691255045747
"47","17214892","A530040E14Rik","621875","RIKEN cDNA A530040E14 gene",0.119819232191437,3.57472600611534,0.266421010161985,0.794840119434198,0.931761051530998,-6.24797357775333
"48","17214910","Gm2427","100039794","predicted gene 2427",-0.0321692392192245,6.62580501449415,-0.101299718970966,0.921134368050438,0.972597109444866,-6.27984231708172
"49","17214924","Sp140","434484","Sp140 nuclear body protein",-0.808780407722788,7.37043463482734,-2.49266601117398,0.0298821218550246,0.28174898907638,-3.71258199084147
"50","17214948","Sp100","20684","nuclear antigen Sp100",-0.27131834486012,11.1955905701053,-1.02475265133047,0.327475221961078,0.681927026336052,-5.75764827762408
"51","17215097","B3gnt7","227327","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",0.222062597721947,4.7302063797475,0.872589366293406,0.401522334615148,0.737211249365416,-5.89780517601694
"52","17215105","C130036L24Rik","319336","RIKEN cDNA C130036L24 gene",-0.0482330295374105,5.05169841773319,-0.180297153992591,0.860196052976752,0.954516494421878,-6.26814553833208
"53","17215166","Akp3","11648","alkaline phosphatase 3, intestine, not Mn requiring",0.0479696928001436,4.28187549087187,0.202901221213039,0.842914425091521,0.948416547149732,-6.26359768281436
"54","17215372","Scarna6","100217415","small Cajal body-specific RNA 6",-0.272292576322582,8.1911669461538,-1.46970973633913,0.169637319381461,0.540583606603367,-5.24947372554118
"55","17215565","Sh3bp4","98402","SH3-domain binding protein 4",-0.671851393694018,7.20571826449492,-3.22752086079679,0.00804489118304677,0.180585499038905,-2.47744795772573
"56","17215576","Agap1","347722","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1",0.468326965725663,7.25006188298566,1.82501688792144,0.0952319393434218,0.437191224985778,-4.75968385473898
"57","17215720","Scly","50880","selenocysteine lyase",0.264478163433781,8.30167736586157,1.83634863783904,0.0934398268426016,0.433922277180831,-4.74309882848346
"58","17215799","Twist2","13345","twist basic helix-loop-helix transcription factor 2",0.503966961487732,3.73542603248268,1.27708876001242,0.227854375881683,0.596623936148236,-5.48592640014138
"59","17215820","Gpc1","14733","glypican 1",0.236155526438051,6.64087030793189,0.789710381173615,0.446376705286327,0.765162472495103,-5.96594895235392
"60","17215873","Gpr35","64095","G protein-coupled receptor 35",-0.320361061365541,5.67098811236938,-1.38014381509186,0.194930113058963,0.564419951562984,-5.36228768592242
"61","17215932","Sned1","208777","sushi, nidogen and EGF-like domains 1",0.0494146510623636,4.77022237470891,0.208798782178404,0.838419291772569,0.94706960415797,-6.26232352200351
"62","17216031","Farp2","227377","FERM, RhoGEF and pleckstrin domain protein 2",0.112780092299853,5.86039507315953,0.575449217161606,0.576562887512375,0.835758107690936,-6.11344064751263
"63","17216096","D2hgdh","98314","D-2-hydroxyglutarate dehydrogenase",-0.0339460745201645,6.06154612909619,-0.134409581412984,0.89550505077679,0.96574482153422,-6.27573598974003
"64","17216120","Gal3st2b","100041596","galactose-3-O-sulfotransferase 2B",0.522353311660977,5.49400890230894,1.53356040138321,0.153365308582255,0.522645940680483,-5.1662070549351
"65","17216158","Fam174a","67698","family with sequence similarity 174, member A",-0.0267979947326324,8.039759397765,-0.130145926608121,0.898799093431731,0.967254422265044,-6.27632930058279
"66","17216219","1810006J02Rik","69030","RIKEN cDNA 1810006J02 gene",-0.153052042294223,3.46285164042944,-0.787227651635471,0.447769108291932,0.766233855406159,-5.9678976482141
"67","17216339","Tnfrsf11a","21934","tumor necrosis factor receptor superfamily, member 11a, NFKB activator",-0.516017497270596,9.33190555577288,-2.75984265958135,0.0185519919290285,0.237291686828492,-3.26776631713523
"68","17216353","Zcchc2","227449","zinc finger, CCHC domain containing 2",-0.151107815540993,8.37885569551975,-0.481373547754076,0.63967892066291,0.865499353924522,-6.16447191955898
"69","17216373","Phlpp1","98432","PH domain and leucine rich repeat protein phosphatase 1",-0.048217448326735,7.49087291658114,-0.20887094852558,0.838364323327909,0.94706960415797,-6.26230770629332
"70","17216458","Serpinb2","18788","serine (or cysteine) peptidase inhibitor, clade B, member 2",-1.87385854466433,5.6131145957569,-3.03153588705994,0.0114109024950855,0.199708925674664,-2.80931682488349
"71","17216527","Cntnap5a","636808","contactin associated protein-like 5A",0.0612879376891122,3.38849753616388,0.224809986256705,0.826246288009168,0.943224373373271,-6.25868183531923
"72","17216690","Ccdc93","70829","coiled-coil domain containing 93",0.0953720640085702,8.71074467200215,0.624244195221243,0.545188851775074,0.818662683466561,-6.08360975146884
"73","17216753","Mgat5","107895","mannoside acetylglucosaminyltransferase 5",0.66798782688349,9.04473790043694,3.13347580451821,0.00951213352144178,0.189033617548902,-2.63669617288284
"74","17216792","Ccnt2","72949","cyclin T2",-0.121492510847959,9.07623448814567,-0.923163270949959,0.375716498326734,0.715030985220922,-5.85333518775279
"75","17216888","Thsd7b","210417","thrombospondin, type I, domain containing 7B",0.123913171692048,4.12996644002179,0.516246444071355,0.61589521397242,0.852745141416402,-6.14656190222247
"76","17216926","Cd55os","102640368","CD55 molecule, opposite strand sequence",-0.109631343689546,4.91161286759881,-0.340701712227864,0.739742560727707,0.90856001178287,-6.22442039449011
"77","17216931","Gm16083","102640300","predicted gene 16083",0.443927416983492,4.20954988454435,1.58736064265592,0.140721880312368,0.503235167387883,-5.09431394579078
"78","17216990","Il10","16153","interleukin 10",-0.593852967143741,9.14912726531997,-1.19606869080796,0.256800975887117,0.62099375351955,-5.57817206457077
"79","17217022","Fam72a","108900","family with sequence similarity 72, member A",-0.514678505150721,6.11110393981089,-1.26471379782169,0.232096974968209,0.598396917925261,-5.50030607544021
"80","17217048","Rab7b","226421","RAB7B, member RAS oncogene family",0.484184802859824,10.2081101155444,2.07090053845041,0.0626607431208589,0.377728772708213,-4.38898501370747
"81","17217101","Slc41a1","98396","solute carrier family 41, member 1",-0.279457847974991,7.16484548216026,-1.44034800885638,0.177602872817527,0.549312757382449,-5.28698275406743
"82","17217182","Nuak2","74137","NUAK family, SNF1-like kinase, 2",0.0594289961188252,7.48824871409523,0.386381187057717,0.706579358702862,0.897769451866539,-6.20713735889104
"83","17217232","Tmem81","74626","transmembrane protein 81",0.0545698315889025,5.8802308407139,0.302191245491393,0.768140104510579,0.92075377473447,-6.23733861737445
"84","17217373","Fmod","14264","fibromodulin",-0.200007668103829,6.06336603138194,-0.711594520362103,0.491522908326901,0.787777887583323,-6.02461814245685
"85","17217428","Myog","17928","myogenin",0.26757707942696,5.92514105442986,1.1581343006266,0.271322148044848,0.635411855996135,-5.61978335052341
"86","17217455","Adipor1","72674","adiponectin receptor 1",0.331766785849704,10.4143633674176,2.26136542051998,0.0449708853196912,0.335371639899877,-4.08865464740811
"87","17217500","Kdm5b","75605","lysine (K)-specific demethylase 5B",-0.0337517357212249,7.99675789111444,-0.0923457046310467,0.928082779084836,0.974020987074549,-6.28075503980122
"88","17217552","Ube2t","67196","ubiquitin-conjugating enzyme E2T",0.51052626336258,5.59032436608162,2.5266226244188,0.028130952222021,0.278875756674129,-3.65655938790924
"89","17217566","Ptpn7","320139","protein tyrosine phosphatase, non-receptor type 7",-0.131664600166493,8.36179867708039,-0.737562770862899,0.476210671158655,0.778976789011499,-6.00572486612785
"90","17217602","Gm4793","215714","predicted gene 4793",0.192084612557633,5.39015445152574,0.892455006612394,0.391243686791333,0.731365131478166,-5.8805938732319
"91","17217610","Csrp1","13007","cysteine and glycine-rich protein 1",-0.0600463720461821,8.77620653838964,-0.203944654427945,0.842118687588648,0.948333281455562,-6.26337488740922
"92","17217789","Kif14","381293","kinesin family member 14",0.154633223694594,6.20145910856102,0.268334644502635,0.793404404849562,0.931761051530998,-6.24743802345262
"93","17217821","Zfp281","226442","zinc finger protein 281",-0.573253148563875,8.42610914873009,-1.92459230306875,0.0805071083571369,0.409584867874023,-4.61220563687981
"94","17217825","Gm19705","100503460","predicted gene, 19705",-0.354327668308924,6.02505959000793,-1.06772188358759,0.308505315090158,0.66524991085008,-5.71470890007711
"95","17217846","Mir181b-1","723890","microRNA 181b-1",0.00172124735572554,4.39550516003293,0.0046544429663374,0.996369595932967,0.998925630384604,-6.28523476474656
"96","17217854","Dennd1b","329260","DENN/MADD domain containing 1B",0.156822879709219,8.69260981189544,1.04836287569482,0.31694715812379,0.672393372947408,-5.73423170966212
"97","17217887","4930596I21Rik","78229","RIKEN cDNA 4930596I21 gene",-0.591212505415134,4.14948553934223,-2.88714747848995,0.0147729810616649,0.218530690223295,-3.05341699576592
"98","17217914","Aspm","12316","abnormal spindle microtubule assembly",0.611430975060702,6.23785196299144,1.22197775278271,0.247241430739606,0.613851393104425,-5.54916569785199
"99","17218060","Ptgs2","19225","prostaglandin-endoperoxide synthase 2",0.132814722105659,8.36506153800238,0.433660733371763,0.672912231890875,0.883716012973116,-6.18702906857024
"100","17218079","Tpr","108989","translocated promoter region, nuclear basket protein",-0.0617705162015376,10.8127878445066,-0.407039555315428,0.691782724510404,0.891288943365437,-6.19862764208254
"101","17218186","Fam129a","63913","family with sequence similarity 129, member A",0.0643701603118449,7.15813533514899,0.385663192492241,0.707095952559139,0.897769451866539,-6.20742537712243
"102","17218305","Rgs8","67792","regulator of G-protein signaling 8",-0.461986139675267,5.61578284051691,-1.89247423514366,0.0850103024853766,0.417532108318742,-4.66019519224586
"103","17218321","Rgs16","19734","regulator of G-protein signaling 16",-0.0701135100662231,6.33416637125884,-0.160486658974037,0.875405330268834,0.960892879010734,-6.27169272636405
"104","17218328","Rnasel","24014","ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)",0.692554106466476,9.42482291033347,2.64953204489683,0.0225952533443948,0.252566313054804,-3.45243348802093
"105","17218465","Cryzl2","226527","crystallin zeta like 2",0.0331345665109826,6.82683925660482,0.119697264601039,0.906879879350389,0.968531018345057,-6.27770267135007
"106","17218514","Astn1","11899","astrotactin 1",-0.0467024402575182,4.74566556616429,-0.205812612444159,0.840694615493816,0.94754885038523,-6.26297320645165
"107","17218543","Cop1","26374","COP1, E3 ubiquitin ligase",-0.181595366544238,10.1226917898732,-1.38083645581973,0.194722977409608,0.564419951562984,-5.36143387215929
"108","17218653","Gas5","14455","growth arrest specific 5",-0.118973321174549,6.83723553119927,-0.364506492746847,0.722386220293808,0.902383005022005,-6.21567805584874
"109","17218682","Cenpl","70454","centromere protein L",0.14499883965018,5.38686341447106,0.520706282600067,0.612885699344559,0.851332767162822,-6.14418542092791
"110","17218701","Tnfsf4","22164","tumor necrosis factor (ligand) superfamily, member 4",0.420690368796554,4.45675508797013,1.1580243685847,0.271365145324014,0.635411855996135,-5.61990243546028
"111","17218707","Tnfsf18","240873","tumor necrosis factor (ligand) superfamily, member 18",0.211052736615543,3.41872252172455,0.884370388183631,0.395404581315325,0.73364670456049,-5.88763860522188
"112","17218736","Vamp4","53330","vesicle-associated membrane protein 4",-0.129071118656084,7.84521214900637,-0.731897401488672,0.479525654799635,0.781512023369046,-6.00989897297403
"113","17218752","Myoc","17926","myocilin",0.177149968156968,4.19479942407034,0.527355190769935,0.608412803642886,0.84848671068851,-6.14060641500533
"114","17218760","Gm20471","105243993","predicted gene 20471",-0.793799792504235,4.07236299302211,-3.58823572506466,0.00425289277317085,0.139562839279328,-1.8693201513281
"115","17218813","Mettl18","69962","methyltransferase like 18",0.182483598822115,4.60451975301446,0.768502788175589,0.458361135237454,0.772444883602696,-5.98241852910227
"116","17218889","Slc19a2","116914","solute carrier family 19 (thiamine transporter), member 2",-0.402269457974787,7.68277414476439,-1.15350765212381,0.273136355683744,0.638014080943147,-5.62478763467023
"117","17218899","Ccdc181","74895","coiled-coil domain containing 181",0.220183861739281,6.03568789517221,1.27789608911473,0.227579795604595,0.596623936148236,-5.48498471995393
"118","17219053","Ildr2","100039795","immunoglobulin-like domain containing receptor 2",-0.203723969138943,4.16413089557204,-0.785185610093311,0.448916466444134,0.767320556481258,-5.969496356271
"119","17219096","Aldh9a1","56752","aldehyde dehydrogenase 9, subfamily A1",0.477514806720917,9.62788596759145,2.63642386211794,0.0231302988319925,0.254954317980362,-3.47429365597687
"120","17219171","Sh2d1b1","26904","SH2 domain containing 1B1",-0.211732977277377,8.11678170960256,-0.666310596216148,0.518934791048938,0.804590665935349,-6.0560860528316
"121","17219185","Olfml2b","320078","olfactomedin-like 2B",0.797104761173374,6.84314038373785,2.46010348066763,0.0316613097597237,0.286294935509561,-3.7661325137659
"122","17219199","Fcgr4","246256","Fc receptor, IgG, low affinity IV",-0.718760571104578,11.647207517919,-4.70451811709689,0.000644380785530834,0.06783931464104,-0.0657785969993041
"123","17219208","Cfap126","75472","cilia and flagella associated protein 126",0.0270304856265495,4.70978646023932,0.139596297414106,0.891500640398152,0.964200645842911,-6.27498853677445
"124","17219264","B4galt3","57370","UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 3",0.134658436599743,6.6954286953277,0.583962865793251,0.571019304893045,0.832238804113065,-6.10839941353937
"125","17219308","Nectin4","71740","nectin cell adhesion molecule 4",0.07427941767072,6.50714206502263,0.295904619016327,0.77281108185708,0.922844566754189,-6.23930311037579
"126","17219397","Cd48","12506","CD48 antigen",0.0695626117390145,10.2295396067611,0.464113931270757,0.651610764164926,0.872104206232989,-6.17289267231392
"127","17219407","Slamf1","27218","signaling lymphocytic activation molecule family member 1",-0.16790271126512,4.51253674371659,-0.564330515073487,0.583846107791747,0.838605138283471,-6.11991960721734
"128","17219418","Cd84","12523","CD84 antigen",0.407767177217734,11.1808192318104,2.53697523002296,0.0276173507942855,0.278875756674129,-3.63944474014486
"129","17219546","Slamf9","98365","SLAM family member 9",-0.776871455653186,10.719820660635,-1.06523799001976,0.309578893783561,0.666913755000833,-5.71722993751282
"130","17219554","Igsf9","93842","immunoglobulin superfamily, member 9",-1.21011230761918,7.39180039675198,-4.05701075345359,0.0018905745489176,0.096807112158678,-1.09359504432962
"131","17219581","Tagln2","21346","transgelin 2",-0.423244897730617,10.2224471234694,-1.43701710848945,0.178526277956322,0.55043063620642,-5.29120599885254
"132","17219591","Cfap45","71870","cilia and flagella associated protein 45",0.163547981892232,5.51152671001736,0.800424427996635,0.440400205546138,0.762815575266097,-5.95747702045772
"133","17219643","Aim2","383619","absent in melanoma 2",0.241939682863849,9.16191175826749,1.55579821399911,0.148024156434846,0.515207836614636,-5.13667814397312
"134","17219662","Ifi209","236312","interferon activated gene 209",-0.534076818539763,10.0974481882051,-1.36313938315232,0.200073341120526,0.571869936380283,-5.38315540235564
"135","17219670","Ifi208","100033459","interferon activated gene 208",-1.00211789771893,6.43498287058983,-0.864011795822104,0.40601715419184,0.740922561913893,-5.90513299305192
"136","17219684","Olfr429","258717","olfactory receptor 429",0.322655309080682,3.3462987609943,1.4732871989111,0.168687952710516,0.539802822194037,-5.24486939138227
"137","17219688","Olfr424","258716","olfactory receptor 424",0.0155954092624637,3.39216843454885,0.0548407834319825,0.957248120251958,0.987709840212451,-6.28366185844187
"138","17219756","Olfr417","258238","olfactory receptor 417",0.0669099929484043,5.55911997957802,0.154597629045318,0.879937013275008,0.960920410822125,-6.27266806535393
"139","17219848","Exo1","26909","exonuclease 1",0.814891078191231,6.60223485835701,2.79972467556007,0.017274498305521,0.234674647048472,-3.2007347546049
"140","17219997","Kif26b","269152","kinesin family member 26B",0.285717601879651,6.03224668428981,0.906748529291267,0.383961727953073,0.723646793030736,-5.86800416113874
"141","17220059","Cdc42bpa","226751","CDC42 binding protein kinase alpha",-0.295178582951563,5.77611150391198,-0.723174810538868,0.484657514410448,0.784964360322518,-6.01626864574555
"142","17220122","Parp1","11545","poly (ADP-ribose) polymerase family, member 1",0.092745536375137,9.07932601973524,0.536952097004914,0.601986117477381,0.846397284629661,-6.13536460249093
"143","17220148","Lin9","72568","lin-9 homolog (C. elegans)",0.100526281808705,7.48727972564348,0.400779713532208,0.696252550408279,0.893427872758888,-6.20125164931936
"144","17220432","Tlr5","53791","toll-like receptor 5",0.225547540028236,5.75572107119361,0.871094457439871,0.402303237497428,0.737966532714969,-5.89908679090739
"145","17220439","Aida","108909","axin interactor, dorsalization associated",-0.351598012259414,9.34867888946585,-2.20437496502853,0.0496910508970043,0.346968631612998,-4.17953585334295
"146","17220489","Rab3gap2","98732","RAB3 GTPase activating protein subunit 2",0.546657990826009,9.7147152505031,2.70443226057446,0.0204842311643985,0.246182423334233,-3.36067507335615
"147","17220533","Bpnt1","23827","bisphosphate 3'-nucleotidase 1",0.171272117575016,7.5532907994116,1.15844622662612,0.271200174655058,0.635411855996135,-5.61944540603595
"148","17220548","Eprs","107508","glutamyl-prolyl-tRNA synthetase",-0.295929685888662,9.85648404250357,-1.0122174276909,0.333169073566371,0.685487608598481,-5.7699030871403
"149","17220724","Ptpn14","19250","protein tyrosine phosphatase, non-receptor type 14",0.264136253006177,6.12579844999611,0.650620582996807,0.528639382932909,0.809994512314848,-6.06654575605529
"150","17220776","Nsl1","381318","NSL1, MIS12 kinetochore complex component",0.389921086203054,5.95982908506351,1.25082404037935,0.236934817053596,0.603649831201109,-5.51632292550176
"151","17220787","Batf3","381319","basic leucine zipper transcription factor, ATF-like 3",-0.35655548765286,6.18137756102111,-0.910778098884616,0.381926023744884,0.721602397485563,-5.86442396694499
"152","17220794","D730003I15Rik","100504360","RIKEN cDNA D730003I15 gene",-0.212004019480567,5.67456825403641,-0.765759658101465,0.459926209177582,0.77308578774519,-5.98451955813269
"153","17220797","Pacc1","66950","proton activated chloride channel 1",0.758009905932427,8.57939857653871,4.21492298524661,0.00144685284525248,0.0916831410559584,-0.837702557362376
"154","17220809","Ints7","77065","integrator complex subunit 7",0.16576257474382,8.08345631100592,1.01526646673944,0.331777443080716,0.685376210737577,-5.76693366408378
"155","17220844","Nek2","18005","NIMA (never in mitosis gene a)-related expressed kinase 2",0.53255812395703,6.49694972195016,1.12860274261729,0.283064876146571,0.646344140981834,-5.65145696963507
"156","17220861","Slc30a1","22782","solute carrier family 30 (zinc transporter), member 1",0.0205137553852897,7.93134356684041,0.109426774283202,0.914833613564245,0.970011597033844,-6.27894096192837
"157","17220974","Plxna2","18845","plexin A2",0.558672401588722,6.7913562100598,1.04795933313107,0.317124953370274,0.672393372947408,-5.73463558792925
"158","17221010","Mir3962","100628615","microRNA 3962",0.212237176877924,3.75269272347015,0.627101998088742,0.543381665610925,0.817939587606797,-6.08179255038956
"159","17221081","Mrpl15","27395","mitochondrial ribosomal protein L15",-0.0300259339147528,7.53950896041021,-0.173029013898474,0.865769563716463,0.955934464994106,-6.26949457543544
"160","17221122","Sntg1","71096","syntrophin, gamma 1",-0.159227808013565,4.0518529491218,-0.473921080758542,0.644818151585798,0.868510317281084,-6.16814404328144
"161","17221148","2610203C22Rik","72481","RIKEN cDNA 2610203C22 gene",0.0231515838861593,6.71792869191125,0.0799632985557188,0.937701855257984,0.97972999910195,-6.28187836549276
"162","17221158","Mybl1","17864","myeloblastosis oncogene-like 1",1.25432936959579,6.55902960771831,4.85616671074606,0.000504902650468246,0.0617320771215359,0.166145108713243
"163","17221177","Vcpip1","70675","valosin containing protein (p97)/p47 complex interacting protein 1",-0.0566374928556534,9.3018291234897,-0.414369328583259,0.686564462277862,0.888466746661256,-6.19550505424665
"164","17221186","Snhg6","73824","small nucleolar RNA host gene 6",-0.137138310283282,9.29730324323569,-0.381944377782697,0.70977408203462,0.898047840648238,-6.2089088137493
"165","17221213","Ppp1r42","69312","protein phosphatase 1, regulatory subunit 42",-0.402845654247361,3.97446158544783,-1.20593987943944,0.253124829314518,0.618519211691893,-5.56717631328904
"166","17221269","Cpa6","329093","carboxypeptidase A6",0.615226037218392,4.03633121917214,2.13907298099681,0.0556807203902902,0.363776658514971,-4.28263785866482
"167","17221360","Lactb2","212442","lactamase, beta 2",0.176074017134981,9.76586116538793,1.05842717076122,0.31253707550489,0.668813811451341,-5.72411829706612
"168","17221373","Gm5523","433273","glyceraldehyde-3-phosphate dehydrogenase pseudogene",-0.610834118752513,7.70435444878369,-3.20667159925645,0.00834899471948061,0.180585499038905,-2.51274368863772
